2019-06-02 23:13:21 INFO  Car - Speed:   0.0; Angle:   EAST; Position:   1,1; Parcels:      0; Health: 300.0; Health Usage: 300.0; Fuel: 300.0; Tile: START
2019-06-02 23:13:24 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position:  1,22; Parcels:      0; Health: 240.0; Health Usage: 300.0; Fuel: 277.0; Tile: TRAP(lava)
2019-06-02 23:13:24 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position:  1,23; Parcels:      0; Health: 235.0; Health Usage: 300.0; Fuel: 276.0; Tile: TRAP(lava)
2019-06-02 23:13:24 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position:  1,24; Parcels:      0; Health: 230.0; Health Usage: 300.0; Fuel: 275.0; Tile: TRAP(lava)
2019-06-02 23:13:24 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position:  1,25; Parcels:      0; Health: 225.0; Health Usage: 300.0; Fuel: 274.0; Tile: TRAP(lava)
2019-06-02 23:13:24 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position:  1,26; Parcels:      0; Health: 220.0; Health Usage: 300.0; Fuel: 273.0; Tile: TRAP(lava)
2019-06-02 23:13:24 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position:  1,27; Parcels:      0; Health: 215.0; Health Usage: 300.0; Fuel: 272.0; Tile: TRAP(lava)
2019-06-02 23:13:24 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position:  1,28; Parcels:      0; Health: 210.0; Health Usage: 300.0; Fuel: 271.0; Tile: TRAP(lava)
2019-06-02 23:13:24 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position:  1,29; Parcels:      0; Health: 205.0; Health Usage: 300.0; Fuel: 270.0; Tile: TRAP(lava)
2019-06-02 23:13:25 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position:  1,30; Parcels:      0; Health: 200.0; Health Usage: 300.0; Fuel: 269.0; Tile: TRAP(lava)
2019-06-02 23:13:25 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position:  1,31; Parcels:      0; Health: 195.0; Health Usage: 300.0; Fuel: 268.0; Tile: TRAP(lava)
2019-06-02 23:13:25 INFO  Car - Speed:   1.0; Angle:   WEST; Position:  2,31; Parcels:      0; Health: 190.0; Health Usage: 300.0; Fuel: 267.0; Tile: TRAP(lava)
2019-06-02 23:13:25 INFO  Car - Speed:   1.0; Angle:   WEST; Position:  3,31; Parcels:      0; Health: 185.0; Health Usage: 300.0; Fuel: 266.0; Tile: TRAP(lava)
2019-06-02 23:13:25 INFO  Car - Speed:   1.0; Angle:   WEST; Position:  4,31; Parcels:      0; Health: 180.0; Health Usage: 300.0; Fuel: 265.0; Tile: TRAP(lava)
2019-06-02 23:13:25 INFO  Car - Speed:   1.0; Angle:   WEST; Position:  5,31; Parcels:      0; Health: 175.0; Health Usage: 300.0; Fuel: 264.0; Tile: TRAP(lava)
2019-06-02 23:13:25 INFO  Car - Speed:   1.0; Angle:   WEST; Position:  6,31; Parcels:      0; Health: 170.0; Health Usage: 300.0; Fuel: 263.0; Tile: TRAP(lava)
2019-06-02 23:13:25 INFO  Car - Speed:   1.0; Angle:  NORTH; Position:  6,30; Parcels:      0; Health: 165.0; Health Usage: 300.0; Fuel: 262.0; Tile: TRAP(lava)
2019-06-02 23:13:26 INFO  Car - Speed:   1.0; Angle:  NORTH; Position:  6,29; Parcels:      0; Health: 170.0; Health Usage: 305.0; Fuel: 261.0; Tile: ROAD
2019-06-02 23:13:26 INFO  Car - Speed:   1.0; Angle:  NORTH; Position:  6,28; Parcels:      0; Health: 165.0; Health Usage: 305.0; Fuel: 260.0; Tile: TRAP(lava)
2019-06-02 23:13:26 INFO  Car - Speed:   1.0; Angle:  NORTH; Position:  6,27; Parcels:      0; Health: 170.0; Health Usage: 310.0; Fuel: 259.0; Tile: ROAD
2019-06-02 23:13:26 INFO  Car - Speed:   1.0; Angle:  NORTH; Position:  6,26; Parcels:      0; Health: 165.0; Health Usage: 310.0; Fuel: 258.0; Tile: TRAP(lava)
2019-06-02 23:13:26 INFO  Car - Speed:   1.0; Angle:   WEST; Position:  7,26; Parcels:      0; Health: 160.0; Health Usage: 310.0; Fuel: 257.0; Tile: TRAP(lava)
2019-06-02 23:13:26 INFO  Car - Speed:   1.0; Angle:   WEST; Position:  8,26; Parcels:      0; Health: 155.0; Health Usage: 310.0; Fuel: 256.0; Tile: TRAP(lava)
2019-06-02 23:13:26 INFO  Car - Speed:   1.0; Angle:   WEST; Position:  9,26; Parcels:      0; Health: 150.0; Health Usage: 310.0; Fuel: 255.0; Tile: TRAP(lava)
2019-06-02 23:13:26 INFO  Car - Speed:   1.0; Angle:  NORTH; Position:  9,25; Parcels:      0; Health: 155.0; Health Usage: 315.0; Fuel: 254.0; Tile: ROAD
2019-06-02 23:13:27 INFO  Car - Speed:   1.0; Angle:  NORTH; Position:  9,24; Parcels:      0; Health: 150.0; Health Usage: 315.0; Fuel: 253.0; Tile: TRAP(lava)
2019-06-02 23:13:27 INFO  Car - Speed:   1.0; Angle:  NORTH; Position:  9,23; Parcels:      0; Health: 155.0; Health Usage: 320.0; Fuel: 252.0; Tile: ROAD
2019-06-02 23:13:27 INFO  Car - Speed:   1.0; Angle:  NORTH; Position:  9,22; Parcels:      1; Health: 155.0; Health Usage: 320.0; Fuel: 251.0; Tile: ROAD
2019-06-02 23:13:27 INFO  Car - Speed:   1.0; Angle:   WEST; Position: 10,22; Parcels:      1; Health: 150.0; Health Usage: 320.0; Fuel: 250.0; Tile: TRAP(lava)
2019-06-02 23:13:27 INFO  Car - Speed:   1.0; Angle:   WEST; Position: 11,22; Parcels:      1; Health: 155.0; Health Usage: 325.0; Fuel: 249.0; Tile: ROAD
2019-06-02 23:13:27 INFO  Car - Speed:   1.0; Angle:   WEST; Position: 12,22; Parcels:      1; Health: 150.0; Health Usage: 325.0; Fuel: 248.0; Tile: TRAP(lava)
2019-06-02 23:13:27 INFO  Car - Speed:   1.0; Angle:   WEST; Position: 13,22; Parcels:      1; Health: 145.0; Health Usage: 325.0; Fuel: 247.0; Tile: TRAP(lava)
2019-06-02 23:13:28 INFO  Car - Speed:   1.0; Angle:   WEST; Position: 14,22; Parcels:      1; Health: 150.0; Health Usage: 330.0; Fuel: 246.0; Tile: ROAD
2019-06-02 23:13:28 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position: 14,23; Parcels:      1; Health: 155.0; Health Usage: 335.0; Fuel: 245.0; Tile: ROAD
2019-06-02 23:13:28 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position: 14,24; Parcels:      1; Health: 150.0; Health Usage: 335.0; Fuel: 244.0; Tile: TRAP(lava)
2019-06-02 23:13:28 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position: 14,25; Parcels:      1; Health: 145.0; Health Usage: 335.0; Fuel: 243.0; Tile: TRAP(lava)
2019-06-02 23:13:28 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position: 14,26; Parcels:      1; Health: 140.0; Health Usage: 335.0; Fuel: 242.0; Tile: TRAP(lava)
2019-06-02 23:13:28 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position: 14,27; Parcels:      1; Health: 135.0; Health Usage: 335.0; Fuel: 241.0; Tile: TRAP(lava)
2019-06-02 23:13:28 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position: 14,28; Parcels:      1; Health: 130.0; Health Usage: 335.0; Fuel: 240.0; Tile: TRAP(lava)
2019-06-02 23:13:28 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position: 14,29; Parcels:      1; Health: 125.0; Health Usage: 335.0; Fuel: 239.0; Tile: TRAP(lava)
2019-06-02 23:13:28 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position: 14,30; Parcels:      1; Health: 120.0; Health Usage: 335.0; Fuel: 238.0; Tile: TRAP(lava)
2019-06-02 23:13:29 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position: 14,31; Parcels:      1; Health: 115.0; Health Usage: 335.0; Fuel: 237.0; Tile: TRAP(lava)
2019-06-02 23:13:29 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position: 14,32; Parcels:      1; Health: 110.0; Health Usage: 335.0; Fuel: 236.0; Tile: TRAP(lava)
2019-06-02 23:13:29 INFO  Car - Speed:   1.0; Angle:   WEST; Position: 15,32; Parcels:      1; Health: 105.0; Health Usage: 335.0; Fuel: 235.0; Tile: TRAP(lava)
2019-06-02 23:13:29 INFO  Car - Speed:   1.0; Angle:   WEST; Position: 16,32; Parcels:      1; Health: 100.0; Health Usage: 335.0; Fuel: 234.0; Tile: TRAP(lava)
2019-06-02 23:13:29 INFO  Car - Speed:   1.0; Angle:  NORTH; Position: 16,31; Parcels:      1; Health:  95.0; Health Usage: 335.0; Fuel: 233.0; Tile: TRAP(lava)
2019-06-02 23:13:29 INFO  Car - Speed:   1.0; Angle:  NORTH; Position: 16,30; Parcels:      1; Health:  90.0; Health Usage: 335.0; Fuel: 232.0; Tile: TRAP(lava)
2019-06-02 23:13:29 INFO  Car - Speed:   1.0; Angle:  NORTH; Position: 16,29; Parcels:      1; Health:  85.0; Health Usage: 335.0; Fuel: 231.0; Tile: TRAP(lava)
2019-06-02 23:13:29 INFO  Car - Speed:   1.0; Angle:  NORTH; Position: 16,28; Parcels:      1; Health:  80.0; Health Usage: 335.0; Fuel: 230.0; Tile: TRAP(lava)
2019-06-02 23:13:30 INFO  Car - Speed:   1.0; Angle:  NORTH; Position: 16,27; Parcels:      1; Health:  75.0; Health Usage: 335.0; Fuel: 229.0; Tile: TRAP(lava)
2019-06-02 23:13:30 INFO  Car - Speed:   1.0; Angle:  NORTH; Position: 16,26; Parcels:      1; Health:  70.0; Health Usage: 335.0; Fuel: 228.0; Tile: TRAP(lava)
2019-06-02 23:13:30 INFO  Car - Speed:   1.0; Angle:  NORTH; Position: 16,25; Parcels:      1; Health:  65.0; Health Usage: 335.0; Fuel: 227.0; Tile: TRAP(lava)
2019-06-02 23:13:30 INFO  Car - Speed:   1.0; Angle:  NORTH; Position: 16,24; Parcels:      1; Health:  60.0; Health Usage: 335.0; Fuel: 226.0; Tile: TRAP(lava)
2019-06-02 23:13:30 INFO  Car - Speed:   1.0; Angle:  NORTH; Position: 16,23; Parcels:      1; Health:  55.0; Health Usage: 335.0; Fuel: 225.0; Tile: TRAP(lava)
2019-06-02 23:13:30 INFO  Car - Speed:   1.0; Angle:  NORTH; Position: 16,22; Parcels:      1; Health:  50.0; Health Usage: 335.0; Fuel: 224.0; Tile: TRAP(lava)
2019-06-02 23:13:30 INFO  Car - Speed:   1.0; Angle:  NORTH; Position: 16,21; Parcels:      1; Health:  45.0; Health Usage: 335.0; Fuel: 223.0; Tile: TRAP(lava)
2019-06-02 23:13:30 INFO  Car - Speed:   1.0; Angle:   WEST; Position: 17,21; Parcels:      1; Health:  45.0; Health Usage: 335.0; Fuel: 222.0; Tile: ROAD
2019-06-02 23:13:31 INFO  Car - Speed:   1.0; Angle:   WEST; Position: 18,21; Parcels:      1; Health:  45.0; Health Usage: 335.0; Fuel: 221.0; Tile: ROAD
2019-06-02 23:13:31 INFO  Car - Speed:   1.0; Angle:   WEST; Position: 19,21; Parcels:      1; Health:  45.0; Health Usage: 335.0; Fuel: 220.0; Tile: ROAD
2019-06-02 23:13:31 INFO  Car - Speed:   1.0; Angle:   WEST; Position: 20,21; Parcels:      1; Health:  45.0; Health Usage: 335.0; Fuel: 219.0; Tile: ROAD
2019-06-02 23:13:31 INFO  Car - Speed:   1.0; Angle:   WEST; Position: 21,21; Parcels:      1; Health:  45.0; Health Usage: 335.0; Fuel: 218.0; Tile: ROAD
2019-06-02 23:13:31 INFO  Car - Speed:   1.0; Angle:   WEST; Position: 22,21; Parcels:      1; Health:  45.0; Health Usage: 335.0; Fuel: 217.0; Tile: ROAD
2019-06-02 23:13:31 INFO  Car - Speed:   1.0; Angle:  NORTH; Position: 22,20; Parcels:      1; Health:  45.0; Health Usage: 335.0; Fuel: 216.0; Tile: ROAD
2019-06-02 23:13:31 INFO  Car - Speed:   1.0; Angle:   WEST; Position: 23,20; Parcels:      1; Health:  40.0; Health Usage: 335.0; Fuel: 215.0; Tile: TRAP(lava)
2019-06-02 23:13:31 INFO  Car - Speed:   1.0; Angle:   WEST; Position: 24,20; Parcels:      1; Health:  35.0; Health Usage: 335.0; Fuel: 214.0; Tile: TRAP(lava)
2019-06-02 23:13:32 INFO  Car - Speed:   1.0; Angle:   WEST; Position: 25,20; Parcels:      1; Health:  30.0; Health Usage: 335.0; Fuel: 213.0; Tile: TRAP(lava)
2019-06-02 23:13:32 INFO  Car - Speed:   1.0; Angle:   WEST; Position: 26,20; Parcels:      1; Health:  30.0; Health Usage: 335.0; Fuel: 212.0; Tile: ROAD
2019-06-02 23:13:32 INFO  Car - Speed:   1.0; Angle:   WEST; Position: 27,20; Parcels:      1; Health:  30.0; Health Usage: 335.0; Fuel: 211.0; Tile: ROAD
2019-06-02 23:13:32 INFO  Car - Speed:   1.0; Angle:   WEST; Position: 28,20; Parcels:      1; Health:  30.0; Health Usage: 335.0; Fuel: 210.0; Tile: ROAD
2019-06-02 23:13:32 INFO  Car - Speed:   1.0; Angle:   WEST; Position: 29,20; Parcels:      1; Health:  30.0; Health Usage: 335.0; Fuel: 209.0; Tile: ROAD
2019-06-02 23:13:32 INFO  Car - Speed:   1.0; Angle:  NORTH; Position: 29,19; Parcels:      1; Health:  30.0; Health Usage: 335.0; Fuel: 208.0; Tile: ROAD
2019-06-02 23:13:32 INFO  Car - Speed:   1.0; Angle:  NORTH; Position: 29,18; Parcels:      1; Health:  30.0; Health Usage: 335.0; Fuel: 207.0; Tile: ROAD
2019-06-02 23:13:32 INFO  Car - Speed:   1.0; Angle:  NORTH; Position: 29,17; Parcels:      1; Health:  30.0; Health Usage: 335.0; Fuel: 206.0; Tile: ROAD
2019-06-02 23:13:33 INFO  Car - Speed:   1.0; Angle:  NORTH; Position: 29,16; Parcels:      1; Health:  30.0; Health Usage: 335.0; Fuel: 205.0; Tile: ROAD
2019-06-02 23:13:33 INFO  Car - Speed:   1.0; Angle:   EAST; Position: 28,16; Parcels:      1; Health:  35.0; Health Usage: 340.0; Fuel: 204.0; Tile: ROAD
2019-06-02 23:13:33 INFO  Car - Speed:   1.0; Angle:   EAST; Position: 27,16; Parcels:      1; Health:  40.0; Health Usage: 345.0; Fuel: 203.0; Tile: ROAD
2019-06-02 23:13:33 INFO  Car - Speed:   1.0; Angle:   EAST; Position: 26,16; Parcels:      2; Health:  40.0; Health Usage: 345.0; Fuel: 202.0; Tile: ROAD
2019-06-02 23:13:33 INFO  Car - Speed:   0.0; Angle:   EAST; Position: 26,16; Parcels:      2; Health:  40.0; Health Usage: 345.0; Fuel: 202.0; Tile: ROAD
2019-06-02 23:13:33 INFO  Car - Speed:   1.0; Angle:   EAST; Position: 27,16; Parcels:      2; Health:  40.0; Health Usage: 345.0; Fuel: 201.0; Tile: ROAD
2019-06-02 23:13:33 INFO  Car - Speed:   1.0; Angle:   EAST; Position: 28,16; Parcels:      2; Health:  40.0; Health Usage: 345.0; Fuel: 200.0; Tile: ROAD
2019-06-02 23:13:33 INFO  Car - Speed:   1.0; Angle:   EAST; Position: 29,16; Parcels:      2; Health:  40.0; Health Usage: 345.0; Fuel: 199.0; Tile: ROAD
2019-06-02 23:13:34 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position: 29,15; Parcels:      2; Health:  40.0; Health Usage: 345.0; Fuel: 198.0; Tile: ROAD
2019-06-02 23:13:34 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position: 29,14; Parcels:      2; Health:  40.0; Health Usage: 345.0; Fuel: 197.0; Tile: ROAD
2019-06-02 23:13:34 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position: 29,13; Parcels:      2; Health:  40.0; Health Usage: 345.0; Fuel: 196.0; Tile: ROAD
2019-06-02 23:13:34 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position: 29,12; Parcels:      2; Health:  40.0; Health Usage: 345.0; Fuel: 195.0; Tile: ROAD
2019-06-02 23:13:34 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position: 29,11; Parcels:      2; Health:  40.0; Health Usage: 345.0; Fuel: 194.0; Tile: ROAD
2019-06-02 23:13:34 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position: 29,10; Parcels:      2; Health:  40.0; Health Usage: 345.0; Fuel: 193.0; Tile: ROAD
2019-06-02 23:13:34 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position:  29,9; Parcels:      2; Health:  40.0; Health Usage: 345.0; Fuel: 192.0; Tile: ROAD
2019-06-02 23:13:34 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position:  29,8; Parcels:      2; Health:  40.0; Health Usage: 345.0; Fuel: 191.0; Tile: ROAD
2019-06-02 23:13:35 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position:  29,7; Parcels:      2; Health:  45.0; Health Usage: 350.0; Fuel: 190.0; Tile: ROAD
2019-06-02 23:13:35 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position:  29,6; Parcels:      2; Health:  50.0; Health Usage: 355.0; Fuel: 189.0; Tile: ROAD
2019-06-02 23:13:35 INFO  Car - Speed:   1.0; Angle:   EAST; Position:  30,6; Parcels:      2; Health:  55.0; Health Usage: 360.0; Fuel: 188.0; Tile: ROAD
2019-06-02 23:13:35 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position:  30,5; Parcels:      2; Health:  60.0; Health Usage: 365.0; Fuel: 187.0; Tile: ROAD
2019-06-02 23:13:35 INFO  Car - Speed:   1.0; Angle:   EAST; Position:  31,5; Parcels:      2; Health:  60.0; Health Usage: 365.0; Fuel: 186.0; Tile: ROAD
2019-06-02 23:13:35 INFO  Car - Speed:   1.0; Angle:   EAST; Position:  32,5; Parcels:      2; Health:  60.0; Health Usage: 365.0; Fuel: 185.0; Tile: ROAD
2019-06-02 23:13:35 INFO  Car - Speed:   1.0; Angle:   EAST; Position:  33,5; Parcels:      2; Health:  60.0; Health Usage: 365.0; Fuel: 184.0; Tile: ROAD
2019-06-02 23:13:35 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position:  33,4; Parcels:      2; Health:  60.0; Health Usage: 365.0; Fuel: 183.0; Tile: ROAD
2019-06-02 23:13:36 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position:  33,3; Parcels:      2; Health:  60.0; Health Usage: 365.0; Fuel: 182.0; Tile: ROAD
2019-06-02 23:13:36 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position:  33,2; Parcels:      2; Health:  60.0; Health Usage: 365.0; Fuel: 181.0; Tile: ROAD
2019-06-02 23:13:36 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position:  33,1; Parcels:      2; Health:  60.0; Health Usage: 365.0; Fuel: 180.0; Tile: FINISH
